Date,pos_META,pos_AAPL,pos_AMZN,pos_NFLX,pos_GOOG,ret_META,ret_AAPL,ret_AMZN,ret_NFLX,ret_GOOG
2019-12-10,1,0,0,0,0,-0.0023343445038932487,0.0,-0.0,-0.0,0.0
2019-12-11,1,0,0,0,0,0.006919675767170785,0.0,0.0,0.0,0.0
2019-12-12,0,0,0,0,0,-0.027242098982890317,0.0,0.0,-0.0,0.0
2019-12-13,0,0,1,0,0,-0.0,0.0,0.0,0.0,-0.0
2019-12-16,0,0,1,0,0,0.0,0.0,0.0046964185941400505,0.0,0.0
2019-12-17,0,0,1,0,0,0.0,0.0,0.012123992912275838,0.0,-0.0
2019-12-18,0,0,1,0,0,0.0,-0.0,-0.00370251419034362,0.0,-0.0
2019-12-19,0,0,1,0,0,0.0,0.0,0.004624344595139496,0.0,0.0
2019-12-20,0,1,1,0,1,0.0,-0.0,-0.0032249589345579865,0.0,-0.0
2019-12-23,0,1,1,0,1,-0.0,0.016318160493338674,0.0036384504756830083,-0.0,-0.0005557479385985831
2019-12-24,0,1,1,0,1,-0.0,0.0009504796223620549,-0.00211376350409187,0.0,-0.003914381350746843
2019-12-26,0,1,1,0,1,0.0,0.019840548841099315,0.04446651549531899,-0.0,0.01253380526634329
2019-12-27,0,1,1,0,1,0.0,-0.00037952409226127415,0.0005511476895359024,-0.0,-0.006255617639050692
2019-12-30,0,1,1,0,1,-0.0,0.005935054176023025,-0.012252649580489328,-0.0,-0.011650170327317522
